id,inn_id,m_id,t_id,b1,b2,runs,balls,c1,c2,c3,dots,c4,c6,sr,for_wicket,unbeaten,bow_team,bat_team,b1s,b2s,b1b,b2b
559,94,47,2,2,71,9,9,1,0,0,6,2,0,100,1,1.3,21,24,9,0,7,2
560,94,47,2,137,71,0,2,0,0,0,2,0,0,0,2,1.5,21,24,0,0,2,0
561,94,47,2,138,71,6,12,6,0,0,6,0,0,50,3,3.5,21,24,3,3,6,6
562,94,47,2,139,71,42,22,7,0,0,8,4,3,190.91,4,7.3,21,24,8,33,8,14
563,94,47,2,139,140,18,13,6,0,0,5,0,2,138.46,5,9.4,21,24,4,14,6,7
564,94,47,2,139,6,20,19,8,0,0,8,3,0,105.26,6,12.5,21,24,11,9,9,10
565,94,47,2,141,6,42,43,25,0,0,14,4,0,97.67,7,0,21,24,24,17,24,19
566,95,48,2,119,29,18,11,2,0,0,5,4,0,163.64,1,1.5,22,21,1,17,1,10
567,95,48,2,119,45,119,84,40,1,0,25,19,0,141.67,2,15.5,22,21,52,66,37,48
568,95,48,2,119,109,54,25,8,0,0,7,7,3,216,3,19.6,22,21,19,35,12,13
570,96,48,2,120,73,73,51,22,0,0,20,5,5,143.14,1,8.3,21,22,56,16,36,16
571,96,48,2,121,73,4,6,4,0,0,2,0,0,66.67,2,9.3,21,22,2,2,3,3
572,96,48,2,121,122,61,37,16,2,0,11,7,2,164.86,3,15.4,21,22,29,31,17,21
573,96,48,2,8,122,26,15,6,0,0,4,5,0,173.33,4,18.1,21,22,11,15,8,7
574,96,48,2,8,9,22,11,4,1,0,3,1,2,200,5,0,21,22,8,14,3,8
575,97,49,2,84,29,31,21,8,0,0,9,4,1,147.62,1,3.3,25,21,23,7,14,8
576,97,49,2,84,45,55,55,31,1,0,18,4,1,100,2,12.4,25,21,31,24,26,29
577,97,49,2,84,109,31,16,8,0,0,4,4,1,193.75,3,15.2,25,21,14,16,7,10
578,97,49,2,5,109,11,9,5,0,0,3,0,1,122.22,4,16.5,25,21,8,3,6,3
579,97,49,2,112,109,5,3,1,0,0,1,1,0,166.67,5,17.2,25,21,4,1,2,1
580,97,49,2,119,109,37,16,2,1,1,5,6,1,231.25,6,0,25,21,1,36,2,14
581,98,49,2,88,147,0,2,0,0,0,2,0,0,0,1,0.2,21,25,0,0,2,0
582,98,49,2,148,147,174,116,58,2,1,34,16,7,150,2,0,21,25,72,99,57,61
583,99,50,3,28,227,28,14,8,0,0,2,2,2,200,1,2.2,40,41,23,5,9,5
584,99,50,3,3,227,36,23,10,0,0,8,2,3,156.52,2,6.1,40,41,19,17,14,9
585,99,50,3,121,227,4,3,0,0,0,2,1,0,133.33,3,6.4,40,41,4,0,3,0
586,99,50,3,148,227,1,3,1,0,0,2,0,0,33.33,4,7.1,40,41,1,0,3,0
587,99,50,3,62,227,86,59,33,1,0,14,8,3,145.76,5,16.6,40,41,34,51,33,26
588,99,50,3,228,227,18,10,2,1,0,4,2,1,180,6,18.4,40,41,10,8,7,3
589,99,50,3,130,227,26,8,0,0,0,2,5,1,325,7,0,40,41,4,22,2,6
590,100,50,3,29,18,23,23,10,0,0,11,0,2,100,1,3.5,41,40,17,5,9,14
591,100,50,3,29,19,16,14,8,0,0,4,2,0,114.29,2,6.1,41,40,3,13,6,8
592,100,50,3,59,19,12,12,6,0,0,5,0,1,100,3,8.1,41,40,10,2,8,4
593,100,50,3,32,19,50,45,33,0,0,9,1,2,111.11,4,15.4,41,40,30,19,24,21
594,100,50,3,6,19,24,11,4,0,0,3,2,2,218.18,5,17.3,41,40,13,11,7,4
595,100,50,3,6,23,28,9,0,1,0,2,5,1,311.11,6,18.6,41,40,14,14,6,3
596,100,50,3,224,23,13,6,1,0,0,2,3,0,216.67,7,0,41,40,12,1,4,2
597,101,51,3,84,56,41,36,15,0,0,16,3,2,113.89,1,5.6,42,39,21,18,19,17
598,101,51,3,222,56,14,10,5,0,0,4,2,0,140,2,7.4,42,39,3,10,3,8
599,101,51,3,222,109,8,5,2,0,0,2,0,1,160,3,8.3,42,39,7,1,4,1
600,101,51,3,88,109,68,42,23,0,0,10,5,4,161.9,4,15.3,42,39,33,34,20,22
601,101,51,3,86,109,45,26,7,4,0,9,3,3,173.08,5,19.5,42,39,26,19,13,13
602,101,51,3,86,48,0,1,0,0,0,1,0,0,0,6,0,42,39,0,0,0,1
603,102,51,3,71,231,181,108,55,0,0,26,18,9,167.59,1,0,39,42,97,84,56,52
604,103,52,3,188,210,224,120,51,5,0,32,26,9,186.67,1,0,34,35,109,110,59,64
605,104,52,3,2,1,11,12,6,0,0,5,1,0,91.67,1,1.6,35,34,3,7,6,6
606,104,52,3,2,184,13,10,3,0,0,5,1,1,130,2,3.4,35,34,11,2,6,4
607,104,52,3,207,184,1,7,1,0,0,6,0,0,14.29,3,4.5,35,34,0,1,6,1
608,104,52,3,208,184,101,60,26,0,0,20,5,9,168.33,4,14.5,35,34,48,52,35,25
609,104,52,3,61,184,0,2,0,0,0,2,0,0,0,5,15.1,35,34,0,0,1,1
610,104,52,3,61,81,50,22,4,2,0,7,6,3,227.27,6,18.5,35,34,21,29,11,11
611,104,52,3,91,81,6,6,2,0,0,3,1,0,100,7,19.5,35,34,5,1,4,2
612,104,52,3,91,25,0,1,0,0,0,1,0,0,0,8,0,35,34,0,0,0,1
613,105,53,3,159,199,16,21,10,0,0,10,0,1,76.19,1,3.3,31,32,12,4,12,9
614,105,53,3,159,74,28,22,8,0,0,10,2,2,127.27,2,7.1,31,32,19,9,8,14
615,105,53,3,159,200,8,5,0,0,0,3,2,0,160,3,7.6,31,32,0,8,0,5
616,105,53,3,159,128,41,22,11,0,0,5,3,3,186.36,4,11.4,31,32,19,22,14,8
617,105,53,3,201,128,23,9,2,0,0,4,2,2,255.56,5,13.1,31,32,12,10,7,3
618,105,53,3,50,128,71,32,11,0,0,10,3,8,221.88,6,18.3,31,32,33,38,18,14
619,105,53,3,202,128,16,9,2,0,0,4,2,1,177.78,7,0,31,32,8,8,5,4
620,106,53,3,195,194,54,31,12,0,0,12,4,4,174.19,1,5.1,32,31,31,21,18,14
621,106,53,3,197,194,5,6,1,0,0,4,1,0,83.33,2,6.1,32,31,5,0,6,0
622,106,53,3,196,194,44,33,17,0,0,12,2,3,133.33,3,11.4,32,31,25,18,17,17
623,106,53,3,5,194,28,13,5,0,0,4,1,3,215.38,4,13.5,32,31,21,6,9,4
624,106,53,3,5,113,61,32,15,1,0,7,5,4,190.62,5,19.1,32,31,16,45,11,21
625,106,53,3,145,113,8,5,0,0,0,3,2,0,160,6,0,32,31,8,0,5,0
626,107,54,3,83,73,82,55,26,0,0,19,6,5,149.09,1,9.1,38,37,28,52,24,32
627,107,54,3,83,40,13,11,3,0,0,6,1,1,118.18,2,10.6,38,37,5,8,4,7
628,107,54,3,83,138,120,54,22,4,0,10,9,9,222.22,3,0,38,37,34,86,21,33
629,108,54,3,157,218,51,31,12,1,0,11,3,4,164.52,1,5.1,37,38,35,15,18,13
630,108,54,3,45,218,84,62,40,1,0,13,3,5,135.48,2,15.3,37,38,54,30,36,26
631,108,54,3,33,218,13,12,7,0,0,4,0,1,108.33,3,17.3,37,38,3,10,6,6
632,108,54,3,33,219,25,15,1,2,0,7,5,0,166.67,4,0,37,38,25,0,12,3
633,109,55,3,180,204,23,14,5,0,0,5,3,1,164.29,1,2.2,36,33,9,14,6,8
634,109,55,3,180,95,78,49,24,0,0,17,4,6,159.18,2,10.3,36,33,46,30,26,25
635,109,55,3,180,46,70,36,18,1,0,7,5,5,194.44,3,16.3,36,33,47,23,20,16
636,109,55,3,180,205,0,2,0,0,0,2,0,0,0,4,16.5,36,33,0,0,0,2
637,109,55,3,180,98,39,19,5,0,0,6,7,1,205.26,5,19.6,36,33,29,10,12,7
639,110,55,3,215,216,6,9,6,0,0,3,0,0,66.67,1,1.3,33,36,4,2,5,4
640,110,55,3,215,31,22,15,5,0,0,7,1,2,146.67,2,3.6,33,36,14,7,6,9
641,110,55,3,87,31,83,44,19,2,0,11,6,6,188.64,3,11.2,33,36,40,43,25,19
642,110,55,3,87,7,6,9,6,0,0,3,0,0,66.67,4,12.5,33,36,2,4,3,6
643,110,55,3,82,7,14,7,3,0,0,2,1,1,200,5,13.6,33,36,11,2,5,2
644,110,55,3,94,7,30,21,12,0,0,5,3,1,142.86,6,17.3,33,36,15,15,13,8
645,110,55,3,162,7,6,5,0,0,0,4,0,1,120,7,18.2,33,36,6,0,3,2
646,110,55,3,162,24,14,10,4,0,0,4,1,1,140,8,0,33,36,5,9,2,8
647,111,56,3,88,56,51,27,9,0,0,10,3,5,188.89,1,4.3,40,39,21,30,14,13
648,111,56,3,88,222,5,4,1,0,0,2,1,0,125,2,5.1,40,39,4,1,2,2
649,111,56,3,88,84,1,6,1,0,0,5,0,0,16.67,3,6.1,40,39,0,1,1,5
650,111,56,3,88,86,72,49,28,1,0,12,4,4,146.94,4,14.2,40,39,44,26,25,24
651,111,56,3,88,109,11,12,7,0,0,4,1,0,91.67,5,16.2,40,39,3,8,4,8
652,111,56,3,112,109,1,4,1,0,0,3,0,0,25,6,16.6,40,39,1,0,3,1
653,111,56,3,112,163,0,3,0,0,0,3,0,0,0,7,17.3,40,39,0,0,3,0
654,111,56,3,223,163,26,15,3,1,1,6,3,1,173.33,8,0,40,39,8,18,7,8
655,112,56,3,29,18,85,44,15,0,0,16,4,9,193.18,1,7.2,39,40,56,29,24,20
656,112,56,3,32,18,83,44,28,1,0,5,4,6,188.64,2,0,39,40,49,33,25,19
657,113,57,3,219,157,11,10,3,0,0,5,2,0,110,1,1.4,41,38,5,6,5,5
658,113,57,3,45,157,66,57,32,2,0,16,6,1,115.79,2,11.1,41,38,27,39,28,29
659,113,57,3,33,157,1,4,1,0,0,3,0,0,25,3,11.5,41,38,1,0,2,2
660,113,57,3,33,218,4,3,0,0,0,2,1,0,133.33,4,12.2,41,38,4,0,2,1
661,113,57,3,175,218,9,9,5,0,0,3,1,0,100,5,13.5,41,38,7,2,5,4
662,113,57,3,220,218,66,37,25,1,0,4,2,5,178.38,6,0,41,38,41,24,21,16
663,114,57,3,28,227,20,18,12,2,0,3,1,0,111.11,1,2.6,38,41,10,10,9,9
664,114,57,3,3,227,75,44,26,2,0,7,5,4,170.45,2,10.2,38,41,37,37,20,24
665,114,57,3,121,227,38,30,18,0,0,8,2,2,126.67,3,15.2,38,41,24,14,15,15
666,114,57,3,121,148,5,3,1,0,0,1,1,0,166.67,4,15.5,38,41,4,1,2,1
667,114,57,3,228,148,20,7,2,0,0,1,3,1,285.71,5,0,38,41,5,15,2,5
668,115,58,3,71,231,8,6,2,0,0,3,0,1,133.33,1,0.6,37,42,1,7,3,3
669,115,58,3,85,231,12,12,8,0,0,3,1,0,100,2,2.6,37,42,8,4,8,4
670,115,58,3,173,231,9,7,5,0,0,1,1,0,128.57,3,4.1,37,42,2,7,2,5
671,115,58,3,173,60,42,36,14,2,0,15,3,2,116.67,4,10.1,37,42,15,27,15,21
672,115,58,3,9,60,70,39,18,0,0,9,10,2,179.49,5,16.4,37,42,45,25,26,13
673,115,58,3,22,60,16,14,8,0,0,4,2,0,114.29,6,18.6,37,42,12,4,9,5
674,115,58,3,54,60,0,1,0,0,0,1,0,0,0,7,19.1,37,42,0,0,0,1
675,115,58,3,54,167,10,5,0,0,0,3,1,1,200,8,0,37,42,0,10,0,5
676,116,58,3,83,138,48,40,20,0,0,14,4,2,120,1,6.4,42,37,14,34,16,24
677,116,58,3,73,138,3,4,3,0,0,1,0,0,75,2,7.2,42,37,1,2,2,2
678,116,58,3,40,138,74,44,23,0,0,11,5,5,168.18,3,14.4,42,37,43,30,24,20
679,116,58,3,40,8,6,2,0,0,0,1,0,1,300,4,14.6,42,37,0,6,0,2
680,116,58,3,40,49,5,4,1,0,0,2,1,0,125,5,15.4,42,37,5,0,3,1
681,116,58,3,40,63,12,10,4,0,0,4,2,0,120,6,17.2,42,37,6,6,3,7
682,116,58,3,40,105,9,7,1,0,0,4,2,0,128.57,7,18.3,42,37,1,8,2,5
683,116,58,3,40,27,6,7,2,0,0,4,1,0,85.71,8,19.4,42,37,0,6,1,6
684,116,58,3,52,27,2,2,0,1,0,1,0,0,100,9,0,42,37,0,2,0,2
685,117,59,3,195,194,3,5,3,0,0,2,0,0,60,1,0.5,35,31,2,1,2,3
686,117,59,3,195,196,190,104,53,3,0,23,10,15,182.69,2,18.1,35,31,107,82,55,49
687,117,59,3,145,196,22,11,4,0,0,3,3,1,200,3,0,35,31,20,2,8,3
688,118,59,3,188,210,10,10,2,0,0,6,2,0,100,1,1.4,31,35,2,8,2,8
689,118,59,3,188,211,0,5,0,0,0,5,0,0,0,2,2.3,31,35,0,0,3,2
690,118,59,3,30,211,50,36,16,1,0,14,6,1,138.89,3,8.3,31,35,21,27,17,21
691,118,59,3,139,211,6,3,0,1,0,1,1,0,200,4,8.6,31,35,6,0,3,0
692,118,59,3,212,211,1,2,1,0,0,1,0,0,50,5,9.2,31,35,0,1,1,1
693,118,59,3,64,211,26,21,10,1,0,7,2,1,123.81,6,12.5,31,35,10,16,10,11
694,118,59,3,64,35,0,1,0,0,0,1,0,0,0,7,12.6,31,35,0,0,0,1
695,118,59,3,64,213,22,21,7,2,0,11,1,1,104.76,8,16.3,31,35,4,17,11,11
696,118,59,3,78,213,0,3,0,0,0,3,0,0,0,9,16.6,31,35,0,0,3,0
697,118,59,3,214,213,2,6,2,0,0,4,0,0,33.33,10,17.6,31,35,1,1,2,4
699,119,60,3,180,204,9,7,3,0,0,3,0,1,128.57,1,1.1,32,33,2,7,4,3
700,119,60,3,95,204,23,11,1,0,0,6,1,3,209.09,2,2.6,32,33,10,13,6,5
701,119,60,3,46,204,0,1,0,0,0,1,0,0,0,3,3.1,32,33,0,0,0,1
702,119,60,3,46,98,14,11,2,0,0,7,0,2,127.27,4,4.6,32,33,0,14,2,9
703,119,60,3,205,98,42,29,12,0,0,10,6,1,144.83,5,9.5,32,33,18,24,9,20
704,119,60,3,205,140,89,53,25,0,0,14,10,4,167.92,6,18.4,32,33,39,50,25,28
705,119,60,3,205,89,6,8,2,0,0,5,1,0,75,7,0,32,33,5,1,5,3
706,120,60,3,159,199,7,13,3,0,0,9,1,0,53.85,1,2.1,33,32,1,6,3,10
707,120,60,3,159,200,38,28,10,0,0,12,4,2,135.71,2,6.5,33,32,9,29,11,17
708,120,60,3,159,74,0,1,0,0,0,1,0,0,0,3,6.6,33,32,0,0,0,1
709,120,60,3,159,128,3,4,3,0,0,1,0,0,75,4,7.4,33,32,2,1,2,2
710,120,60,3,159,201,73,28,11,0,0,5,5,7,260.71,5,12.2,33,32,12,61,7,21
711,120,60,3,159,50,50,36,16,0,0,13,4,3,138.89,6,18.2,33,32,21,29,11,25
712,120,60,3,159,233,18,8,0,0,0,4,3,1,225,7,0,33,32,10,8,4,4
713,121,61,3,2,1,37,24,8,1,0,11,2,3,154.17,1,3.6,36,34,11,25,12,13
714,121,61,3,2,184,5,6,1,0,0,4,1,0,83.33,2,4.6,36,34,1,4,3,3
715,121,61,3,2,208,54,41,23,0,0,12,3,3,131.71,3,11.5,36,34,14,39,15,26
716,121,61,3,2,110,49,27,11,1,0,8,3,4,181.48,4,16.2,36,34,30,19,14,13
717,121,61,3,2,61,33,22,11,0,0,6,4,1,150,5,0,36,34,10,23,10,12
718,122,61,3,215,216,34,17,4,0,0,7,3,3,200,1,2.5,34,36,17,17,11,6
719,122,61,3,31,216,63,34,7,0,0,16,5,6,185.29,2,8.3,34,36,23,40,15,19
720,122,61,3,31,87,31,16,5,0,0,6,2,3,193.75,3,11.1,34,36,13,18,6,10
721,122,61,3,31,7,9,7,1,0,0,4,2,0,128.57,4,12.2,34,36,4,5,1,6
722,122,61,3,31,82,46,17,4,0,0,5,3,5,270.59,5,0,34,36,21,25,8,9
723,123,62,3,83,138,0,5,0,0,0,5,0,0,0,1,0.5,39,37,0,0,5,0
724,123,62,3,73,138,71,60,32,1,0,19,6,2,118.33,2,10.5,39,37,47,23,33,27
725,123,62,3,40,138,1,4,1,0,0,3,0,0,25,3,11.3,39,37,1,0,2,2
726,123,62,3,40,8,84,51,22,1,0,14,12,2,164.71,4,0,39,37,38,46,23,28
727,124,62,3,43,88,28,21,8,0,0,9,2,2,133.33,1,3.3,37,39,19,9,10,11
728,124,62,3,43,56,19,26,16,0,1,9,0,0,73.08,2,7.5,37,39,7,12,7,19
729,124,62,3,43,84,13,6,3,0,0,1,1,1,216.67,3,8.5,37,39,2,11,2,4
730,124,62,3,43,86,8,8,4,0,0,3,1,0,100,4,10.1,37,39,6,2,3,5
731,124,62,3,43,109,2,4,2,0,0,2,0,0,50,5,10.5,37,39,1,1,1,3
732,124,62,3,43,48,24,21,14,0,0,5,1,1,114.29,6,14.2,37,39,18,6,12,9
733,124,62,3,43,112,6,3,0,0,0,2,0,1,200,7,14.5,37,39,0,6,0,3
734,124,62,3,43,163,34,24,12,0,0,7,4,1,141.67,8,18.5,37,39,28,6,13,11
735,124,62,3,43,223,14,7,2,2,0,1,2,0,200,9,0,37,39,3,11,2,5
736,125,63,3,157,219,60,44,14,0,0,20,7,3,136.36,1,7.2,40,38,22,38,20,24
737,125,63,3,157,45,12,13,8,0,0,4,1,0,92.31,2,9.3,40,38,8,4,8,5
738,125,63,3,157,218,5,9,5,0,0,4,0,0,55.56,3,10.6,40,38,2,3,5,4
739,125,63,3,157,33,8,5,2,0,0,2,0,1,160,4,11.5,40,38,7,1,4,1
740,125,63,3,175,33,19,21,10,0,0,9,2,0,90.48,5,15.2,40,38,4,14,10,11
741,125,63,3,220,33,20,11,4,0,0,4,1,2,181.82,6,17.1,40,38,7,13,5,6
742,125,63,3,125,33,13,11,3,1,0,5,2,0,118.18,7,18.6,40,38,7,6,8,3
743,125,63,3,141,33,11,6,3,0,0,1,2,0,183.33,8,0,40,38,5,6,2,4
744,126,63,3,29,18,54,37,10,0,0,19,2,6,145.95,1,6.1,38,40,37,17,23,14
745,126,63,3,19,18,87,56,29,0,0,15,7,5,155.36,2,15.3,38,40,32,55,25,31
746,126,63,3,59,18,0,1,0,0,0,1,0,0,0,3,15.4,38,40,0,0,0,1
747,126,63,3,59,6,3,5,3,0,0,2,0,0,60,4,16.3,38,40,1,2,2,3
748,126,63,3,59,32,7,4,1,0,0,2,0,1,175,5,0,38,40,0,7,1,3
749,127,64,3,180,204,34,34,12,0,0,18,1,3,100,1,5.4,34,33,11,23,15,19
750,127,64,3,180,95,32,25,13,0,0,8,3,1,128,2,9.5,34,33,17,14,11,14
751,127,64,3,46,95,8,5,0,0,0,3,2,0,160,3,10.4,34,33,0,8,1,4
752,127,64,3,46,98,1,2,1,0,0,1,0,0,50,4,10.6,34,33,0,1,1,1
753,127,64,3,205,98,47,40,23,0,0,12,3,2,117.5,5,17.4,34,33,22,25,20,20
754,127,64,3,140,98,5,10,5,0,0,5,0,0,50,6,19.2,34,33,3,2,7,3
755,127,64,3,140,89,3,4,1,1,0,2,0,0,75,7,0,34,33,2,1,1,3
756,128,64,3,184,2,62,33,16,0,0,8,4,5,187.88,1,5.3,33,34,8,54,10,23
757,128,64,3,184,1,69,49,33,1,0,8,4,3,140.82,2,0,33,34,32,37,24,25
758,129,65,3,71,231,5,4,1,0,0,2,1,0,125,1,0.4,41,42,5,0,2,2
759,129,65,3,71,85,19,23,9,0,0,12,1,1,82.61,2,4.3,41,42,6,13,9,14
760,129,65,3,173,85,56,36,18,0,0,11,2,5,155.56,3,10.3,41,42,43,13,22,14
761,129,65,3,60,85,8,11,4,0,0,6,1,0,72.73,4,12.2,41,42,6,2,8,3
762,129,65,3,9,85,37,22,11,1,0,5,3,2,168.18,5,15.6,41,42,26,11,14,8
763,129,65,3,22,85,30,21,10,3,0,5,2,1,142.86,6,19.3,41,42,15,15,11,10
764,129,65,3,54,85,1,3,1,0,0,2,0,0,33.33,7,0,41,42,1,0,3,0
765,130,65,3,28,227,19,17,5,0,0,9,2,1,111.76,1,2.5,42,41,17,2,10,7
766,130,65,3,28,3,18,10,2,0,0,5,1,2,180,2,4.3,42,41,1,17,2,8
767,130,65,3,28,121,30,22,12,0,0,6,3,1,136.36,3,8.1,42,41,10,20,10,12
768,130,65,3,28,148,74,42,22,0,0,9,7,4,176.19,4,15.1,42,41,39,35,23,19
769,130,65,3,228,148,16,9,2,0,0,4,2,1,177.78,5,0,42,41,8,8,6,3
770,131,66,3,188,210,15,10,3,0,0,5,0,2,150,1,1.4,32,35,13,2,7,3
771,131,66,3,30,210,46,25,8,0,0,10,2,5,184,2,5.5,32,35,44,2,21,4
772,131,66,3,211,210,49,29,16,0,0,7,6,1,168.97,3,10.4,32,35,30,16,20,10
773,131,66,3,211,237,70,43,21,1,0,11,7,3,162.79,4,17.5,32,35,22,47,13,30
774,131,66,3,211,139,0,3,0,0,0,3,0,0,0,5,18.2,32,35,0,0,2,1
775,131,66,3,212,139,11,10,3,0,0,5,2,0,110,6,19.6,32,35,2,9,6,4
777,132,66,3,159,199,8,11,2,0,0,8,0,1,72.73,1,1.5,35,32,2,6,8,3
778,132,66,3,159,200,42,24,8,0,0,10,1,5,175,2,5.5,35,32,23,19,13,11
779,132,66,3,159,128,39,14,5,0,0,2,4,3,278.57,3,8.1,35,32,5,34,3,11
780,132,66,3,159,74,32,30,14,1,0,12,1,2,106.67,4,13.1,35,32,20,12,16,14
781,132,66,3,201,74,71,34,17,0,0,7,3,7,208.82,5,0,35,32,13,58,10,24
782,133,67,3,215,216,12,12,6,0,0,5,0,1,100,1,1.6,31,36,3,9,5,7
783,133,67,3,215,31,15,22,11,0,0,10,1,0,68.18,2,5.4,31,36,9,6,10,12
784,133,67,3,87,31,96,63,35,0,0,15,9,4,152.38,3,16.1,31,36,62,33,38,25
785,133,67,3,7,31,21,10,3,0,0,3,3,1,210,4,17.5,31,36,14,7,8,2
786,133,67,3,82,31,23,12,3,0,0,5,2,2,191.67,5,19.5,31,36,18,5,6,6
787,133,67,3,82,162,1,1,1,0,0,0,0,0,100,6,0,31,36,0,1,0,1
788,134,67,3,195,194,20,13,4,0,0,6,1,2,153.85,1,2.1,36,31,7,13,8,5
789,134,67,3,196,194,7,6,1,0,0,4,0,1,116.67,2,3.1,36,31,7,0,5,1
790,134,67,3,197,194,20,18,6,0,1,9,1,1,111.11,3,6.1,36,31,17,2,15,3
791,134,67,3,5,194,103,62,38,1,0,11,6,6,166.13,4,16.3,36,31,60,40,29,33
792,134,67,3,113,194,11,7,1,0,0,4,1,1,157.14,5,17.4,36,31,10,1,5,2
793,134,67,3,145,194,11,5,1,1,0,1,2,0,220,6,0,36,31,10,1,4,1
794,135,68,3,83,138,163,97,39,2,0,31,15,10,168.04,1,16.1,41,37,81,82,43,54
795,135,68,3,83,8,1,3,1,0,0,2,0,0,33.33,2,16.4,41,37,0,1,1,2
796,135,68,3,73,8,0,3,0,0,0,3,0,0,0,3,17.1,41,37,0,0,2,1
797,135,68,3,73,49,28,17,6,0,0,7,1,3,164.71,4,0,41,37,12,16,7,10
798,136,68,3,28,227,56,30,9,0,0,13,4,5,186.67,1,4.6,37,41,19,36,13,18
799,136,68,3,28,3,22,16,8,0,0,5,2,1,137.5,2,7.4,37,41,13,9,6,10
800,136,68,3,121,3,57,40,23,0,0,10,4,3,142.5,3,14.2,37,41,30,27,21,19
801,136,68,3,121,148,50,23,6,0,0,8,5,4,217.39,4,18.1,37,41,46,4,17,6
802,136,68,3,121,228,8,8,2,1,0,4,1,0,100,5,0,37,41,1,7,1,7
803,137,69,3,71,231,3,4,3,0,0,1,0,0,75,1,0.4,40,42,2,1,2,2
804,137,69,3,71,85,75,61,36,1,0,16,7,1,122.95,2,10.5,40,42,46,26,37,24
805,137,69,3,173,85,3,6,3,0,0,3,0,0,50,3,11.5,40,42,1,2,3,3
806,137,69,3,60,85,71,43,21,1,0,10,9,2,165.12,4,18.6,40,42,42,29,25,18
807,137,69,3,9,85,10,6,3,0,1,1,1,0,166.67,5,0,40,42,2,8,2,4
808,138,69,3,29,18,114,66,30,2,0,19,10,6,172.73,1,10.6,42,40,58,52,35,32
809,138,69,3,29,19,0,2,0,0,0,2,0,0,0,2,11.2,42,40,0,0,2,0
810,138,69,3,59,19,38,29,14,0,0,10,3,2,131.03,3,16.1,42,40,25,13,13,16
811,138,69,3,59,32,14,8,2,0,0,3,3,0,175,4,0,42,40,8,6,5,3
812,139,70,3,195,194,66,45,15,0,0,20,5,5,146.67,1,7.3,34,31,27,38,15,30
813,139,70,3,196,194,0,3,0,0,0,3,0,0,0,2,7.6,34,31,0,0,3,0
814,139,70,3,197,194,54,28,13,0,0,7,4,4,192.86,3,12.4,34,31,31,22,14,14
815,139,70,3,5,194,26,16,8,0,0,4,3,1,162.5,4,15.2,34,31,12,14,7,9
816,139,70,3,5,113,56,28,6,1,0,11,6,4,200,5,0,34,31,24,32,17,11
817,140,70,3,2,184,69,41,11,1,0,18,5,6,168.29,1,6.5,31,34,42,27,20,21
818,140,70,3,2,1,7,12,5,1,0,6,0,0,58.33,2,8.5,31,34,5,2,9,3
819,140,70,3,208,1,83,43,17,0,0,13,6,7,193.02,3,15.6,31,34,55,28,24,19
820,140,70,3,61,1,25,13,5,0,0,4,2,2,192.31,4,18.1,31,34,9,16,5,8
821,140,70,3,110,1,0,3,0,0,0,3,0,0,0,5,18.4,31,34,0,0,3,0
822,140,70,3,235,1,13,8,3,0,0,3,1,1,162.5,6,0,31,34,8,5,3,5
823,141,71,3,215,216,18,21,8,0,0,11,1,1,85.71,1,3.3,32,36,4,14,8,13
824,141,71,3,215,31,35,23,8,0,0,10,5,1,152.17,2,7.2,32,36,13,21,10,14
825,141,71,3,215,87,0,1,0,0,0,1,0,0,0,3,7.3,32,36,0,0,0,1
826,141,71,3,215,7,9,10,5,0,0,4,1,0,90,4,9.1,32,36,2,7,6,4
827,141,71,3,82,7,1,4,1,0,0,3,0,0,25,5,9.5,32,36,1,0,3,1
828,141,71,3,82,94,26,15,6,0,0,5,2,2,173.33,6,12.2,32,36,14,12,10,5
829,141,71,3,162,94,4,7,4,0,0,3,0,0,57.14,7,13.3,32,36,2,2,4,3
830,141,71,3,162,24,9,7,3,0,0,3,0,1,128.57,8,14.4,32,36,1,8,1,6
831,141,71,3,162,53,1,5,1,0,0,4,0,0,20,9,15.3,32,36,1,0,2,3
832,141,71,3,162,134,10,15,6,2,0,7,0,0,66.67,10,17.6,32,36,5,5,6,9
834,142,71,3,159,199,23,15,4,0,0,8,3,1,153.33,1,2.3,36,32,20,2,14,2
835,142,71,3,200,199,1,6,1,0,0,5,0,0,16.67,2,3.3,36,32,1,0,5,1
836,142,71,3,128,199,1,3,1,0,0,2,0,0,33.33,3,3.6,36,32,1,0,1,2
837,142,71,3,128,74,7,6,1,0,0,4,0,1,116.67,4,4.6,36,32,1,6,3,3
838,142,71,3,128,201,76,32,10,0,0,9,6,7,237.5,5,10.2,36,32,57,19,19,13
839,142,71,3,128,50,6,4,0,0,0,3,0,1,150,6,0,36,32,0,6,0,4
840,143,72,3,210,30,18,13,2,0,0,8,1,2,138.46,1,2.1,33,35,18,0,13,0
841,143,72,3,211,30,22,26,10,1,0,13,1,1,84.62,2,6.3,33,35,11,11,12,14
842,143,72,3,237,30,29,17,6,1,0,6,2,2,170.59,3,9.2,33,35,17,11,9,8
843,143,72,3,237,139,33,21,10,0,0,7,4,1,157.14,4,12.5,33,35,9,23,10,12
844,143,72,3,212,139,46,26,10,0,0,9,3,4,176.92,5,17.1,33,35,35,11,14,12
845,143,72,3,212,64,20,16,4,1,0,8,2,1,125,6,19.5,33,35,3,17,6,10
846,143,72,3,212,188,0,1,0,0,0,1,0,0,0,7,0,33,35,0,0,0,1
847,144,72,3,180,204,16,15,5,0,0,8,1,1,106.67,1,2.3,35,33,14,1,11,4
